image,true_class,attack,original_probability,attacked_probability,probability_delta,original_prediction,attacked_prediction,prediction_flipped,original_strength,attacked_strength,strength_delta
TEMP_TEST\REAL\0004 (10).jpg,REAL,brightness_high,0.0018434496596455574,0.0007360580493696034,-0.001107391610275954,0,0,0,0.9981565503403544,0.9992639419506304,0.001107391610275954
TEMP_TEST\REAL\0004 (10).jpg,REAL,gaussian_noise,0.0018434496596455574,0.0021863896399736404,0.00034293998032808304,0,0,0,0.9981565503403544,0.9978136103600264,-0.00034293998032808304
TEMP_TEST\REAL\0004 (2).jpg,REAL,jpeg_70,0.08881409466266632,0.035493552684783936,-0.053320541977882385,0,0,0,0.9111859053373337,0.9645064473152161,0.053320541977882385
TEMP_TEST\REAL\0004 (2).jpg,REAL,jpeg_50,0.08881409466266632,0.02082301676273346,-0.06799107789993286,0,0,0,0.9111859053373337,0.9791769832372665,0.06799107789993286
TEMP_TEST\REAL\0004 (2).jpg,REAL,resize_16_roundtrip,0.08881409466266632,0.1465102583169937,0.05769616365432739,0,0,0,0.9111859053373337,0.8534897416830063,-0.05769616365432739
TEMP_TEST\REAL\0004 (2).jpg,REAL,resize_8_roundtrip,0.08881409466266632,0.473869264125824,0.38505516946315765,0,0,0,0.9111859053373337,0.526130735874176,-0.38505516946315765
TEMP_TEST\REAL\0004 (2).jpg,REAL,gaussian_blur,0.08881409466266632,0.06143997237086296,-0.02737412229180336,0,0,0,0.9111859053373337,0.938560027629137,0.02737412229180336
TEMP_TEST\REAL\0004 (2).jpg,REAL,contrast_low,0.08881409466266632,0.049992527812719345,-0.038821566849946976,0,0,0,0.9111859053373337,0.9500074721872807,0.038821566849946976
TEMP_TEST\REAL\0004 (2).jpg,REAL,contrast_high,0.08881409466266632,0.12204998731613159,0.03323589265346527,0,0,0,0.9111859053373337,0.8779500126838684,-0.03323589265346527
TEMP_TEST\REAL\0004 (2).jpg,REAL,brightness_low,0.08881409466266632,0.02552182227373123,-0.06329227238893509,0,0,0,0.9111859053373337,0.9744781777262688,0.06329227238893509
TEMP_TEST\REAL\0004 (2).jpg,REAL,brightness_high,0.08881409466266632,0.30764302611351013,0.2188289314508438,0,0,0,0.9111859053373337,0.6923569738864899,-0.2188289314508438
TEMP_TEST\REAL\0004 (2).jpg,REAL,gaussian_noise,0.08881409466266632,0.011065567843616009,-0.07774852681905031,0,0,0,0.9111859053373337,0.988934432156384,0.07774852681905031
TEMP_TEST\REAL\0004 (3).jpg,REAL,jpeg_70,0.010002543218433857,0.00578331109136343,-0.004219232127070427,0,0,0,0.9899974567815661,0.9942166889086366,0.004219232127070427
TEMP_TEST\REAL\0004 (3).jpg,REAL,jpeg_50,0.010002543218433857,0.004404474515467882,-0.005598068702965975,0,0,0,0.9899974567815661,0.9955955254845321,0.005598068702965975
TEMP_TEST\REAL\0004 (3).jpg,REAL,resize_16_roundtrip,0.010002543218433857,0.1419992446899414,0.13199670147150755,0,0,0,0.9899974567815661,0.8580007553100586,-0.13199670147150755
TEMP_TEST\REAL\0004 (3).jpg,REAL,resize_8_roundtrip,0.010002543218433857,0.12386350333690643,0.11386096011847258,0,0,0,0.9899974567815661,0.8761364966630936,-0.11386096011847258
TEMP_TEST\REAL\0004 (3).jpg,REAL,gaussian_blur,0.010002543218433857,0.04838723689317703,0.038384693674743176,0,0,0,0.9899974567815661,0.951612763106823,-0.038384693674743176
TEMP_TEST\REAL\0004 (3).jpg,REAL,contrast_low,0.010002543218433857,0.018048269674181938,0.008045726455748081,0,0,0,0.9899974567815661,0.9819517303258181,-0.008045726455748081
TEMP_TEST\REAL\0004 (3).jpg,REAL,contrast_high,0.010002543218433857,0.007695446722209454,-0.0023070964962244034,0,0,0,0.9899974567815661,0.9923045532777905,0.0023070964962244034
TEMP_TEST\REAL\0004 (3).jpg,REAL,brightness_low,0.010002543218433857,0.10984545201063156,0.0998429087921977,0,0,0,0.9899974567815661,0.8901545479893684,-0.0998429087921977
TEMP_TEST\REAL\0004 (3).jpg,REAL,brightness_high,0.010002543218433857,0.0012045198818668723,-0.008798023336566985,0,0,0,0.9899974567815661,0.9987954801181331,0.008798023336566985
TEMP_TEST\REAL\0004 (3).jpg,REAL,gaussian_noise,0.010002543218433857,0.022158192470669746,0.01215564925223589,0,0,0,0.9899974567815661,0.9778418075293303,-0.01215564925223589
TEMP_TEST\REAL\0004 (4).jpg,REAL,jpeg_70,0.011772355064749718,0.0044587901793420315,-0.007313564885407686,0,0,0,0.9882276449352503,0.995541209820658,0.007313564885407686
TEMP_TEST\REAL\0004 (4).jpg,REAL,jpeg_50,0.011772355064749718,0.0020383778028190136,-0.009733977261930704,0,0,0,0.9882276449352503,0.997961622197181,0.009733977261930704
TEMP_TEST\REAL\0004 (4).jpg,REAL,resize_16_roundtrip,0.011772355064749718,0.12617680430412292,0.11440444923937321,0,0,0,0.9882276449352503,0.8738231956958771,-0.11440444923937321
TEMP_TEST\REAL\0004 (4).jpg,REAL,resize_8_roundtrip,0.011772355064749718,0.09238751977682114,0.08061516471207142,0,0,0,0.9882276449352503,0.9076124802231789,-0.08061516471207142
TEMP_TEST\REAL\0004 (4).jpg,REAL,gaussian_blur,0.011772355064749718,0.08695178478956223,0.07517942972481251,0,0,0,0.9882276449352503,0.9130482152104378,-0.07517942972481251
TEMP_TEST\REAL\0004 (4).jpg,REAL,contrast_low,0.011772355064749718,0.025616563856601715,0.013844208791851997,0,0,0,0.9882276449352503,0.9743834361433983,-0.013844208791851997
TEMP_TEST\REAL\0004 (4).jpg,REAL,contrast_high,0.011772355064749718,0.014002006500959396,0.0022296514362096786,0,0,0,0.9882276449352503,0.9859979934990406,-0.0022296514362096786
TEMP_TEST\REAL\0004 (4).jpg,REAL,brightness_low,0.011772355064749718,0.035877592861652374,0.024105237796902657,0,0,0,0.9882276449352503,0.9641224071383476,-0.024105237796902657
TEMP_TEST\REAL\0004 (4).jpg,REAL,brightness_high,0.011772355064749718,0.0043131764978170395,-0.007459178566932678,0,0,0,0.9882276449352503,0.995686823502183,0.007459178566932678
TEMP_TEST\REAL\0004 (4).jpg,REAL,gaussian_noise,0.011772355064749718,0.006579577922821045,-0.005192777141928673,0,0,0,0.9882276449352503,0.993420422077179,0.005192777141928673
TEMP_TEST\REAL\0004 (5).jpg,REAL,jpeg_70,0.03755747899413109,0.02528160810470581,-0.012275870889425278,0,0,0,0.9624425210058689,0.9747183918952942,0.012275870889425278
TEMP_TEST\REAL\0004 (5).jpg,REAL,jpeg_50,0.03755747899413109,0.0027991696260869503,-0.03475830936804414,0,0,0,0.9624425210058689,0.997200830373913,0.03475830936804414
TEMP_TEST\REAL\0004 (5).jpg,REAL,resize_16_roundtrip,0.03755747899413109,0.09276827424764633,0.055210795253515244,0,0,0,0.9624425210058689,0.9072317257523537,-0.055210795253515244
TEMP_TEST\REAL\0004 (5).jpg,REAL,resize_8_roundtrip,0.03755747899413109,0.279441773891449,0.2418842948973179,0,0,0,0.9624425210058689,0.720558226108551,-0.2418842948973179
TEMP_TEST\REAL\0004 (5).jpg,REAL,gaussian_blur,0.03755747899413109,0.05791204050183296,0.020354561507701874,0,0,0,0.9624425210058689,0.942087959498167,-0.020354561507701874
TEMP_TEST\REAL\0004 (5).jpg,REAL,contrast_low,0.03755747899413109,0.025440741330385208,-0.01211673766374588,0,0,0,0.9624425210058689,0.9745592586696148,0.01211673766374588
TEMP_TEST\REAL\0004 (5).jpg,REAL,contrast_high,0.03755747899413109,0.10476180911064148,0.06720433011651039,0,0,0,0.9624425210058689,0.8952381908893585,-0.06720433011651039
TEMP_TEST\REAL\0004 (5).jpg,REAL,brightness_low,0.03755747899413109,0.12324688583612442,0.08568940684199333,0,0,0,0.9624425210058689,0.8767531141638756,-0.08568940684199333
TEMP_TEST\REAL\0004 (5).jpg,REAL,brightness_high,0.03755747899413109,0.011547357775270939,-0.02601012121886015,0,0,0,0.9624425210058689,0.9884526422247291,0.02601012121886015
TEMP_TEST\REAL\0004 (5).jpg,REAL,gaussian_noise,0.03755747899413109,0.01467673759907484,-0.022880741395056248,0,0,0,0.9624425210058689,0.9853232624009252,0.022880741395056248
TEMP_TEST\REAL\0004 (6).jpg,REAL,jpeg_70,0.017230264842510223,0.01287882775068283,-0.004351437091827393,0,0,0,0.9827697351574898,0.9871211722493172,0.004351437091827393
TEMP_TEST\REAL\0004 (6).jpg,REAL,jpeg_50,0.017230264842510223,0.004637204110622406,-0.012593060731887817,0,0,0,0.9827697351574898,0.9953627958893776,0.012593060731887817
TEMP_TEST\REAL\0004 (6).jpg,REAL,resize_16_roundtrip,0.017230264842510223,0.5506680011749268,0.5334377363324165,0,0,0,0.9827697351574898,0.44933199882507324,-0.5334377363324165
TEMP_TEST\REAL\0004 (6).jpg,REAL,resize_8_roundtrip,0.017230264842510223,0.9300838708877563,0.9128536060452461,0,1,1,0.9827697351574898,0.9300838708877563,-0.05268586426973343
TEMP_TEST\REAL\0004 (6).jpg,REAL,gaussian_blur,0.017230264842510223,0.10234839469194412,0.0851181298494339,0,0,0,0.9827697351574898,0.8976516053080559,-0.0851181298494339
TEMP_TEST\REAL\0004 (6).jpg,REAL,contrast_low,0.017230264842510223,0.024860594421625137,0.007630329579114914,0,0,0,0.9827697351574898,0.9751394055783749,-0.007630329579114914
TEMP_TEST\REAL\0004 (6).jpg,REAL,contrast_high,0.017230264842510223,0.008119123056530952,-0.009111141785979271,0,0,0,0.9827697351574898,0.991880876943469,0.009111141785979271
TEMP_TEST\REAL\0004 (6).jpg,REAL,brightness_low,0.017230264842510223,0.039535101503133774,0.02230483666062355,0,0,0,0.9827697351574898,0.9604648984968662,-0.02230483666062355
TEMP_TEST\REAL\0004 (6).jpg,REAL,brightness_high,0.017230264842510223,0.016674771904945374,-0.0005554929375648499,0,0,0,0.9827697351574898,0.9833252280950546,0.0005554929375648499
TEMP_TEST\REAL\0004 (6).jpg,REAL,gaussian_noise,0.017230264842510223,0.019849732518196106,0.0026194676756858826,0,0,0,0.9827697351574898,0.9801502674818039,-0.0026194676756858826
TEMP_TEST\REAL\0004 (7).jpg,REAL,jpeg_70,0.028678856790065765,0.03288961201906204,0.004210755228996277,0,0,0,0.9713211432099342,0.967110387980938,-0.004210755228996277
TEMP_TEST\REAL\0004 (7).jpg,REAL,jpeg_50,0.028678856790065765,0.08281610161066055,0.05413724482059479,0,0,0,0.9713211432099342,0.9171838983893394,-0.05413724482059479
TEMP_TEST\REAL\0004 (7).jpg,REAL,resize_16_roundtrip,0.028678856790065765,0.18897457420825958,0.16029571741819382,0,0,0,0.9713211432099342,0.8110254257917404,-0.16029571741819382
TEMP_TEST\REAL\0004 (7).jpg,REAL,resize_8_roundtrip,0.028678856790065765,0.48706695437431335,0.4583880975842476,0,0,0,0.9713211432099342,0.5129330456256866,-0.4583880975842476
TEMP_TEST\REAL\0004 (7).jpg,REAL,gaussian_blur,0.028678856790065765,0.04188503324985504,0.013206176459789276,0,0,0,0.9713211432099342,0.958114966750145,-0.013206176459789276
TEMP_TEST\REAL\0004 (7).jpg,REAL,contrast_low,0.028678856790065765,0.008158610202372074,-0.02052024658769369,0,0,0,0.9713211432099342,0.9918413897976279,0.02052024658769369
TEMP_TEST\REAL\0004 (7).jpg,REAL,contrast_high,0.028678856790065765,0.34043702483177185,0.3117581680417061,0,0,0,0.9713211432099342,0.6595629751682281,-0.3117581680417061
TEMP_TEST\REAL\0004 (7).jpg,REAL,brightness_low,0.028678856790065765,0.022618599236011505,-0.00606025755405426,0,0,0,0.9713211432099342,0.9773814007639885,0.00606025755405426
TEMP_TEST\REAL\0004 (7).jpg,REAL,brightness_high,0.028678856790065765,0.02143006958067417,-0.007248787209391594,0,0,0,0.9713211432099342,0.9785699304193258,0.007248787209391594
TEMP_TEST\REAL\0004 (7).jpg,REAL,gaussian_noise,0.028678856790065765,0.019518928602337837,-0.009159928187727928,0,0,0,0.9713211432099342,0.9804810713976622,0.009159928187727928
TEMP_TEST\REAL\0004 (8).jpg,REAL,jpeg_70,0.2375294268131256,0.6197392344474792,0.38220980763435364,0,1,1,0.7624705731868744,0.6197392344474792,-0.14273133873939514
TEMP_TEST\REAL\0004 (8).jpg,REAL,jpeg_50,0.2375294268131256,0.9596072435379028,0.7220778167247772,0,1,1,0.7624705731868744,0.9596072435379028,0.19713667035102844
TEMP_TEST\REAL\0004 (8).jpg,REAL,resize_16_roundtrip,0.2375294268131256,0.13614478707313538,-0.10138463973999023,0,0,0,0.7624705731868744,0.8638552129268646,0.10138463973999023
TEMP_TEST\REAL\0004 (8).jpg,REAL,resize_8_roundtrip,0.2375294268131256,0.1455550342798233,-0.09197439253330231,0,0,0,0.7624705731868744,0.8544449657201767,0.09197439253330231
TEMP_TEST\REAL\0004 (8).jpg,REAL,gaussian_blur,0.2375294268131256,0.047651611268520355,-0.18987781554460526,0,0,0,0.7624705731868744,0.9523483887314796,0.18987781554460526
TEMP_TEST\REAL\0004 (8).jpg,REAL,contrast_low,0.2375294268131256,0.04218631237745285,-0.19534311443567276,0,0,0,0.7624705731868744,0.9578136876225471,0.19534311443567276
TEMP_TEST\REAL\0004 (8).jpg,REAL,contrast_high,0.2375294268131256,0.9637466669082642,0.7262172400951385,0,1,1,0.7624705731868744,0.9637466669082642,0.20127609372138977
TEMP_TEST\REAL\0004 (8).jpg,REAL,brightness_low,0.2375294268131256,0.12855467200279236,-0.10897475481033325,0,0,0,0.7624705731868744,0.8714453279972076,0.10897475481033325
TEMP_TEST\REAL\0004 (8).jpg,REAL,brightness_high,0.2375294268131256,0.41415226459503174,0.17662283778190613,0,0,0,0.7624705731868744,0.5858477354049683,-0.17662283778190613
TEMP_TEST\REAL\0004 (8).jpg,REAL,gaussian_noise,0.2375294268131256,0.35929903388023376,0.12176960706710815,0,0,0,0.7624705731868744,0.6407009661197662,-0.12176960706710815
TEMP_TEST\REAL\0004 (9).jpg,REAL,jpeg_70,0.004875644575804472,0.00351210730150342,-0.001363537274301052,0,0,0,0.9951243554241955,0.9964878926984966,0.001363537274301052
TEMP_TEST\REAL\0004 (9).jpg,REAL,jpeg_50,0.004875644575804472,0.026203405112028122,0.02132776053622365,0,0,0,0.9951243554241955,0.9737965948879719,-0.02132776053622365
TEMP_TEST\REAL\0004 (9).jpg,REAL,resize_16_roundtrip,0.004875644575804472,0.18582335114479065,0.18094770656898618,0,0,0,0.9951243554241955,0.8141766488552094,-0.18094770656898618
TEMP_TEST\REAL\0004 (9).jpg,REAL,resize_8_roundtrip,0.004875644575804472,0.748430073261261,0.7435544286854565,0,1,1,0.9951243554241955,0.748430073261261,-0.24669428216293454
TEMP_TEST\REAL\0004 (9).jpg,REAL,gaussian_blur,0.004875644575804472,0.03596401587128639,0.03108837129548192,0,0,0,0.9951243554241955,0.9640359841287136,-0.03108837129548192
TEMP_TEST\REAL\0004 (9).jpg,REAL,contrast_low,0.004875644575804472,0.010337983258068562,0.00546233868226409,0,0,0,0.9951243554241955,0.9896620167419314,-0.00546233868226409
TEMP_TEST\REAL\0004 (9).jpg,REAL,contrast_high,0.004875644575804472,0.007785842753946781,0.002910198178142309,0,0,0,0.9951243554241955,0.9922141572460532,-0.002910198178142309
TEMP_TEST\REAL\0004 (9).jpg,REAL,brightness_low,0.004875644575804472,0.006124705076217651,0.0012490605004131794,0,0,0,0.9951243554241955,0.9938752949237823,-0.0012490605004131794
TEMP_TEST\REAL\0004 (9).jpg,REAL,brightness_high,0.004875644575804472,0.0031902457121759653,-0.0016853988636285067,0,0,0,0.9951243554241955,0.996809754287824,0.0016853988636285067
TEMP_TEST\REAL\0004 (9).jpg,REAL,gaussian_noise,0.004875644575804472,0.008058278821408749,0.0031826342456042767,0,0,0,0.9951243554241955,0.9919417211785913,-0.0031826342456042767
TEMP_TEST\REAL\0004.jpg,REAL,jpeg_70,0.04517278075218201,0.036206573247909546,-0.008966207504272461,0,0,0,0.954827219247818,0.9637934267520905,0.008966207504272461
TEMP_TEST\REAL\0004.jpg,REAL,jpeg_50,0.04517278075218201,0.04174494370818138,-0.0034278370440006256,0,0,0,0.954827219247818,0.9582550562918186,0.0034278370440006256
TEMP_TEST\REAL\0004.jpg,REAL,resize_16_roundtrip,0.04517278075218201,0.2280634492635727,0.18289066851139069,0,0,0,0.954827219247818,0.7719365507364273,-0.18289066851139069
TEMP_TEST\REAL\0004.jpg,REAL,resize_8_roundtrip,0.04517278075218201,0.2861967086791992,0.2410239279270172,0,0,0,0.954827219247818,0.7138032913208008,-0.2410239279270172
TEMP_TEST\REAL\0004.jpg,REAL,gaussian_blur,0.04517278075218201,0.09732316434383392,0.052150383591651917,0,0,0,0.954827219247818,0.9026768356561661,-0.052150383591651917
TEMP_TEST\REAL\0004.jpg,REAL,contrast_low,0.04517278075218201,0.017469121143221855,-0.02770365960896015,0,0,0,0.954827219247818,0.9825308788567781,0.02770365960896015
TEMP_TEST\REAL\0004.jpg,REAL,contrast_high,0.04517278075218201,0.26167210936546326,0.21649932861328125,0,0,0,0.954827219247818,0.7383278906345367,-0.21649932861328125
TEMP_TEST\REAL\0004.jpg,REAL,brightness_low,0.04517278075218201,0.07904835045337677,0.03387556970119476,0,0,0,0.954827219247818,0.9209516495466232,-0.03387556970119476
TEMP_TEST\REAL\0004.jpg,REAL,brightness_high,0.04517278075218201,0.038720548152923584,-0.006452232599258423,0,0,0,0.954827219247818,0.9612794518470764,0.006452232599258423
TEMP_TEST\REAL\0004.jpg,REAL,gaussian_noise,0.04517278075218201,0.059110935777425766,0.01393815502524376,0,0,0,0.954827219247818,0.9408890642225742,-0.01393815502524376
TEMP_TEST\REAL\0005 (10).jpg,REAL,jpeg_70,0.00010171156463911757,0.0002781028160825372,0.0001763912514434196,0,0,0,0.9998982884353609,0.9997218971839175,-0.0001763912514434196
TEMP_TEST\REAL\0005 (10).jpg,REAL,jpeg_50,0.00010171156463911757,0.0002775457687675953,0.00017583420412847772,0,0,0,0.9998982884353609,0.9997224542312324,-0.00017583420412847772
TEMP_TEST\REAL\0005 (10).jpg,REAL,resize_16_roundtrip,0.00010171156463911757,0.04042837768793106,0.04032666612329194,0,0,0,0.9998982884353609,0.9595716223120689,-0.04032666612329194
TEMP_TEST\REAL\0005 (10).jpg,REAL,resize_8_roundtrip,0.00010171156463911757,0.0626753494143486,0.06257363784970948,0,0,0,0.9998982884353609,0.9373246505856514,-0.06257363784970948
TEMP_TEST\REAL\0005 (10).jpg,REAL,gaussian_blur,0.00010171156463911757,0.0020066651050001383,0.0019049535403610207,0,0,0,0.9998982884353609,0.9979933348949999,-0.0019049535403610207
TEMP_TEST\REAL\0005 (10).jpg,REAL,contrast_low,0.00010171156463911757,0.00013835300342179835,3.664143878268078e-05,0,0,0,0.9998982884353609,0.9998616469965782,-3.664143878268078e-05
TEMP_TEST\REAL\0005 (10).jpg,REAL,contrast_high,0.00010171156463911757,0.0013358206488192081,0.0012341090841800906,0,0,0,0.9998982884353609,0.9986641793511808,-0.0012341090841800906
TEMP_TEST\REAL\0005 (10).jpg,REAL,brightness_low,0.00010171156463911757,0.00044735189294442534,0.0003456403283053078,0,0,0,0.9998982884353609,0.9995526481070556,-0.0003456403283053078
TEMP_TEST\REAL\0005 (10).jpg,REAL,brightness_high,0.00010171156463911757,5.4656993597745895e-05,-4.705457104137167e-05,0,0,0,0.9998982884353609,0.9999453430064023,4.705457104137167e-05
TEMP_TEST\REAL\0005 (10).jpg,REAL,gaussian_noise,0.00010171156463911757,0.00018152970005758107,7.98181354184635e-05,0,0,0,0.9998982884353609,0.9998184702999424,-7.98181354184635e-05
TEMP_TEST\REAL\0005 (2).jpg,REAL,jpeg_70,0.016980422660708427,0.011272422969341278,-0.005707999691367149,0,0,0,0.9830195773392916,0.9887275770306587,0.005707999691367149
TEMP_TEST\REAL\0005 (2).jpg,REAL,jpeg_50,0.016980422660708427,0.0027379002422094345,-0.014242522418498993,0,0,0,0.9830195773392916,0.9972620997577906,0.014242522418498993
TEMP_TEST\REAL\0005 (2).jpg,REAL,resize_16_roundtrip,0.016980422660708427,0.25725460052490234,0.24027417786419392,0,0,0,0.9830195773392916,0.7427453994750977,-0.24027417786419392
TEMP_TEST\REAL\0005 (2).jpg,REAL,resize_8_roundtrip,0.016980422660708427,0.5448885560035706,0.5279081333428621,0,0,0,0.9830195773392916,0.45511144399642944,-0.5279081333428621
TEMP_TEST\REAL\0005 (2).jpg,REAL,gaussian_blur,0.016980422660708427,0.1210407093167305,0.10406028665602207,0,0,0,0.9830195773392916,0.8789592906832695,-0.10406028665602207
TEMP_TEST\REAL\0005 (2).jpg,REAL,contrast_low,0.016980422660708427,0.0075329141691327095,-0.009447508491575718,0,0,0,0.9830195773392916,0.9924670858308673,0.009447508491575718
TEMP_TEST\REAL\0005 (2).jpg,REAL,contrast_high,0.016980422660708427,0.06804343312978745,0.05106301046907902,0,0,0,0.9830195773392916,0.9319565668702126,-0.05106301046907902
TEMP_TEST\REAL\0005 (2).jpg,REAL,brightness_low,0.016980422660708427,0.03157969191670418,0.01459926925599575,0,0,0,0.9830195773392916,0.9684203080832958,-0.01459926925599575
TEMP_TEST\REAL\0005 (2).jpg,REAL,brightness_high,0.016980422660708427,0.0032442931551486254,-0.013736129505559802,0,0,0,0.9830195773392916,0.9967557068448514,0.013736129505559802
TEMP_TEST\REAL\0005 (2).jpg,REAL,gaussian_noise,0.016980422660708427,0.01956052891910076,0.002580106258392334,0,0,0,0.9830195773392916,0.9804394710808992,-0.002580106258392334
TEMP_TEST\REAL\0005 (3).jpg,REAL,jpeg_70,0.3091375529766083,0.2669810950756073,-0.04215645790100098,0,0,0,0.6908624470233917,0.7330189049243927,0.04215645790100098
TEMP_TEST\REAL\0005 (3).jpg,REAL,jpeg_50,0.3091375529766083,0.036373019218444824,-0.27276453375816345,0,0,0,0.6908624470233917,0.9636269807815552,0.27276453375816345
TEMP_TEST\REAL\0005 (3).jpg,REAL,resize_16_roundtrip,0.3091375529766083,0.09995946288108826,-0.20917809009552002,0,0,0,0.6908624470233917,0.9000405371189117,0.20917809009552002
TEMP_TEST\REAL\0005 (3).jpg,REAL,resize_8_roundtrip,0.3091375529766083,0.4679964482784271,0.15885889530181885,0,0,0,0.6908624470233917,0.5320035517215729,-0.15885889530181885
TEMP_TEST\REAL\0005 (3).jpg,REAL,gaussian_blur,0.3091375529766083,0.07214222103357315,-0.23699533194303513,0,0,0,0.6908624470233917,0.9278577789664268,0.23699533194303513
TEMP_TEST\REAL\0005 (3).jpg,REAL,contrast_low,0.3091375529766083,0.0899655669927597,-0.21917198598384857,0,0,0,0.6908624470233917,0.9100344330072403,0.21917198598384857
TEMP_TEST\REAL\0005 (3).jpg,REAL,contrast_high,0.3091375529766083,0.7528964281082153,0.44375887513160706,0,1,1,0.6908624470233917,0.7528964281082153,0.06203398108482361
TEMP_TEST\REAL\0005 (3).jpg,REAL,brightness_low,0.3091375529766083,0.1661878079175949,-0.14294974505901337,0,0,0,0.6908624470233917,0.8338121920824051,0.14294974505901337
TEMP_TEST\REAL\0005 (3).jpg,REAL,brightness_high,0.3091375529766083,0.2353234440088272,-0.07381410896778107,0,0,0,0.6908624470233917,0.7646765559911728,0.07381410896778107
TEMP_TEST\REAL\0005 (3).jpg,REAL,gaussian_noise,0.3091375529766083,0.2924463152885437,-0.016691237688064575,0,0,0,0.6908624470233917,0.7075536847114563,0.016691237688064575
TEMP_TEST\REAL\0005 (4).jpg,REAL,jpeg_70,0.48506760597229004,0.3891145586967468,-0.09595304727554321,0,0,0,0.51493239402771,0.6108854413032532,0.09595304727554321
TEMP_TEST\REAL\0005 (4).jpg,REAL,jpeg_50,0.48506760597229004,0.09174114465713501,-0.39332646131515503,0,0,0,0.51493239402771,0.908258855342865,0.39332646131515503
TEMP_TEST\REAL\0005 (4).jpg,REAL,resize_16_roundtrip,0.48506760597229004,0.45680132508277893,-0.02826628088951111,0,0,0,0.51493239402771,0.5431986749172211,0.02826628088951111
TEMP_TEST\REAL\0005 (4).jpg,REAL,resize_8_roundtrip,0.48506760597229004,0.027749767526984215,-0.4573178384453058,0,0,0,0.51493239402771,0.9722502324730158,0.4573178384453058
TEMP_TEST\REAL\0005 (4).jpg,REAL,gaussian_blur,0.48506760597229004,0.889458417892456,0.404390811920166,0,1,1,0.51493239402771,0.889458417892456,0.3745260238647461
TEMP_TEST\REAL\0005 (4).jpg,REAL,contrast_low,0.48506760597229004,0.028225956484675407,-0.45684164948761463,0,0,0,0.51493239402771,0.9717740435153246,0.45684164948761463
TEMP_TEST\REAL\0005 (4).jpg,REAL,contrast_high,0.48506760597229004,0.8972017168998718,0.4121341109275818,0,1,1,0.51493239402771,0.8972017168998718,0.38226932287216187
TEMP_TEST\REAL\0005 (4).jpg,REAL,brightness_low,0.48506760597229004,0.9173593521118164,0.43229174613952637,0,1,1,0.51493239402771,0.9173593521118164,0.40242695808410645
TEMP_TEST\REAL\0005 (4).jpg,REAL,brightness_high,0.48506760597229004,0.11222885549068451,-0.37283875048160553,0,0,0,0.51493239402771,0.8877711445093155,0.37283875048160553
TEMP_TEST\REAL\0005 (4).jpg,REAL,gaussian_noise,0.48506760597229004,0.3172401189804077,-0.16782748699188232,0,0,0,0.51493239402771,0.6827598810195923,0.16782748699188232
TEMP_TEST\REAL\0005 (5).jpg,REAL,jpeg_70,0.0026851503644138575,0.0021834580693393946,-0.0005016922950744629,0,0,0,0.9973148496355861,0.9978165419306606,0.0005016922950744629
TEMP_TEST\REAL\0005 (5).jpg,REAL,jpeg_50,0.0026851503644138575,0.0014322856441140175,-0.00125286472029984,0,0,0,0.9973148496355861,0.998567714355886,0.00125286472029984
TEMP_TEST\REAL\0005 (5).jpg,REAL,resize_16_roundtrip,0.0026851503644138575,0.25721579790115356,0.2545306475367397,0,0,0,0.9973148496355861,0.7427842020988464,-0.2545306475367397
TEMP_TEST\REAL\0005 (5).jpg,REAL,resize_8_roundtrip,0.0026851503644138575,0.2248532623052597,0.22216811194084585,0,0,0,0.9973148496355861,0.7751467376947403,-0.22216811194084585
TEMP_TEST\REAL\0005 (5).jpg,REAL,gaussian_blur,0.0026851503644138575,0.0477006696164608,0.04501551925204694,0,0,0,0.9973148496355861,0.9522993303835392,-0.04501551925204694
TEMP_TEST\REAL\0005 (5).jpg,REAL,contrast_low,0.0026851503644138575,0.003898767288774252,0.0012136169243603945,0,0,0,0.9973148496355861,0.9961012327112257,-0.0012136169243603945
TEMP_TEST\REAL\0005 (5).jpg,REAL,contrast_high,0.0026851503644138575,0.0034874684643000364,0.000802318099886179,0,0,0,0.9973148496355861,0.9965125315357,-0.000802318099886179
TEMP_TEST\REAL\0005 (5).jpg,REAL,brightness_low,0.0026851503644138575,0.00331960734911263,0.0006344569846987724,0,0,0,0.9973148496355861,0.9966803926508874,-0.0006344569846987724
TEMP_TEST\REAL\0005 (5).jpg,REAL,brightness_high,0.0026851503644138575,0.001905605080537498,-0.0007795452838763595,0,0,0,0.9973148496355861,0.9980943949194625,0.0007795452838763595
TEMP_TEST\REAL\0005 (5).jpg,REAL,gaussian_noise,0.0026851503644138575,0.001734891557134688,-0.0009502588072791696,0,0,0,0.9973148496355861,0.9982651084428653,0.0009502588072791696
TEMP_TEST\REAL\0005 (6).jpg,REAL,jpeg_70,0.0013009915128350258,0.00038387448876164854,-0.0009171170240733773,0,0,0,0.998699008487165,0.9996161255112384,0.0009171170240733773
TEMP_TEST\REAL\0005 (6).jpg,REAL,jpeg_50,0.0013009915128350258,0.0010522381635382771,-0.00024875334929674864,0,0,0,0.998699008487165,0.9989477618364617,0.00024875334929674864
TEMP_TEST\REAL\0005 (6).jpg,REAL,resize_16_roundtrip,0.0013009915128350258,0.129501610994339,0.12820061948150396,0,0,0,0.998699008487165,0.870498389005661,-0.12820061948150396
